1994-1-3, HRL,3.5
1994-1-3, CRP,10.0
1994-1-3, SLC,374.5
1994-1-3, SPI,0.0
1994-1-3, GJT,0.0
1994-1-3, ADQ,2.5
1994-1-3, HLN,4.5
1994-1-3, CSG,3.5
1994-1-3, MKE,97.5
1994-1-3, ATL,1589.5
1994-1-3, AVP,18.5
1994-1-3, LSE,2.5
1994-1-3, MFE,6.0
1994-1-3, OAJ,5.5
1994-1-3, MAF,1.0
1994-1-3, PSG,0.5
1994-1-3, TUL,84.5
1994-1-3, CLE,475.0
1994-1-3, ERI,17.5
1994-1-3, MEM,201.5
1994-1-3, LFT,0.0
1994-1-3, CVG,475.0
1994-1-3, DUT,3.5
1994-1-3, PVD,104.5
1994-1-3, LIT,77.0
1994-1-3, PFN,4.0
1994-1-3, ITH,11.5
1994-1-3, EGE,12.5
1994-1-3, GNV,6.0
1994-1-3, SBA,10.0
1994-1-3, MGM,8.5
1994-1-3, CHS,69.0
1994-1-3, MSO,9.0
1994-1-3, FCA,5.0
1994-1-3, SGF,3.0
1994-1-3, ELP,52.0
1994-1-3, IDA,10.0
1994-1-3, JAC,21.0
1994-1-3, DFW,785.5
1994-1-3, BOI,24.5
1994-1-3, DLH,9.0
1994-1-3, ABQ,94.5
1994-1-3, ELM,13.0
1994-1-3, LGA,786.0
1994-1-3, SMF,129.0
1994-1-3, PDX,224.5
1994-1-3, SAV,26.5
1994-1-3, GRR,54.5
1994-1-3, ALB,84.0
1994-1-3, BTM,2.5
1994-1-3, FLL,428.5
1994-1-3, MCI,373.5
1994-1-3, GSP,40.0
1994-1-3, BRO,0.0
1994-1-3, SIT,11.5
1994-1-3, AGS,13.0
1994-1-3, CMH,386.5
1994-1-3, LAN,19.0
1994-1-3, IAH,512.5
1994-1-3, CID,22.5
1994-1-3, CAK,12.0
1994-1-3, MSN,19.5
1994-1-3, STL,1118.5
1994-1-3, SHV,7.5
1994-1-3, PHX,755.5
1994-1-3, COS,37.0
1994-1-3, GSO,195.5
1994-1-3, MLU,9.0
1994-1-3, MSP,775.5
1994-1-3, FAR,16.0
1994-1-3, SFO,976.5
1994-1-3, MFR,18.5
1994-1-3, PWM,45.5
1994-1-3, SRQ,73.5
1994-1-3, ONT,103.0
1994-1-3, SAT,95.5
1994-1-3, ABE,40.5
1994-1-3, BUF,184.0
1994-1-3, MIA,581.5
1994-1-3, TPA,519.5
1994-1-3, JAX,169.0
1994-1-3, MBS,22.5
1994-1-3, GEG,41.0
1994-1-3, PIT,1359.0
1994-1-3, ACY,1.5
1994-1-3, BGR,17.0
1994-1-3, OAK,113.0
1994-1-3, HVN,10.0
1994-1-3, MDT,35.0
1994-1-3, HDN,7.0
1994-1-3, OGG,14.5
1994-1-3, PIA,5.0
1994-1-3, AKN,0.5
1994-1-3, BNA,229.5
1994-1-3, GUC,3.0
1994-1-3, DLG,0.5
1994-1-3, SWF,17.5
1994-1-3, BFL,2.0
1994-1-3, FAI,29.5
1994-1-3, DCA,563.5
1994-1-3, SNA,120.5
1994-1-3, AUS,69.0
1994-1-3, BTR,14.0
1994-1-3, YAK,3.5
1994-1-3, LNK,14.0
1994-1-3, AMA,5.0
1994-1-3, AZO,9.5
1994-1-3, BRW,2.5
1994-1-3, RNO,92.5
1994-1-3, SAN,306.0
1994-1-3, PHL,820.5
1994-1-3, JFK,507.0
1994-1-3, ANI,0.5
1994-1-3, MLB,34.0
1994-1-3, MHT,23.0
1994-1-3, SCC,2.0
1994-1-3, RAP,4.5
1994-1-3, SDF,98.0
1994-1-3, TUS,50.0
1994-1-3, ISP,25.0
1994-1-3, MSY,209.5
1994-1-3, EVV,6.5
1994-1-3, HPN,35.5
1994-1-3, MOT,10.0
1994-1-3, PSP,13.5
1994-1-3, BZN,23.0
1994-1-10, OAJ,1.0
1994-1-10, ROA,8.0
1994-1-10, LBB,23.5
1994-1-10, CID,20.0
1994-1-10, SYR,88.0
1994-1-10, JFK,436.0
1994-1-10, BIS,4.0
1994-1-10, SMF,206.5
1994-1-10, ANC,110.5
1994-1-10, CVG,332.5
1994-1-10, IDA,11.5
1994-1-10, MLB,19.0
1994-1-10, SBN,13.0
1994-1-10, RDU,239.0
1994-1-10, CHA,9.5
1994-1-10, HSV,30.0
1994-1-10, OAK,119.0
1994-1-10, LNK,15.0
1994-1-10, STL,1257.0
1994-1-10, LGB,7.0
1994-1-10, PFN,6.0
1994-1-10, OME,2.0
1994-1-10, PSC,6.0
1994-1-10, OGG,2.5
1994-1-10, MBS,10.0
1994-1-10, COS,42.0
1994-1-10, HOU,242.0
1994-1-10, KTN,25.0
1994-1-10, JAC,8.5
1994-1-10, ILM,5.0
1994-1-10, BIL,10.0
1994-1-10, ABQ,131.5
1994-1-10, ELP,97.0
1994-1-10, FAR,10.5
1994-1-10, JNU,25.0
1994-1-10, IND,208.0
1994-1-10, DLG,1.5
1994-1-10, PDX,146.0
1994-1-10, MOB,38.0
1994-1-10, MSN,9.0
1994-1-10, BRW,2.0
1994-1-10, CAK,7.5
1994-1-10, MOT,5.5
1994-1-10, PWM,37.5
1994-1-10, MDW,251.0
1994-1-10, LGA,502.0
1994-1-10, DAB,19.5
1994-1-10, BTR,24.5
1994-1-10, DUT,4.5
1994-1-10, ATL,1321.5
1994-1-10, SAV,28.0
1994-1-10, MGM,7.0
1994-1-10, ABE,31.0
1994-1-10, YAK,10.5
1994-1-10, MSO,10.0
1994-1-10, BOS,1058.0
1994-1-10, TVC,4.0
1994-1-10, SHV,26.0
1994-1-10, CAE,24.5
1994-1-10, DAY,76.5
1994-1-10, BUR,90.0
1994-1-10, PSG,5.5
1994-1-10, DEN,877.0
1994-1-10, MLU,18.5
1994-1-10, ERI,12.5
1994-1-10, BRO,1.0
1994-1-10, AKN,1.5
1994-1-10, GSP,30.5
1994-1-10, HRL,19.5
1994-1-10, BZN,28.0
1994-1-10, BDL,113.0
1994-1-10, ISP,13.5
1994-1-10, FAI,17.5
1994-1-10, CSG,2.5
1994-1-10, RSW,127.5
1994-1-10, LAX,556.5
1994-1-10, GSO,148.5
1994-1-10, BET,1.5
1994-1-10, EWR,1193.5
1994-1-10, STX,7.5
1994-1-10, ACY,3.0
1994-1-10, TUS,47.0
1994-1-10, ADQ,7.5
1994-1-10, AVP,13.5
1994-1-10, LIT,85.0
1994-1-10, BFL,4.0
1994-1-10, CLE,336.5
1994-1-10, BUF,114.5
1994-1-10, RNO,70.0
1994-1-10, DAL,162.5
1994-1-10, MYR,1.5
1994-1-10, FCA,2.5
1994-1-10, MCI,347.5
1994-1-10, BHM,54.0
1994-1-10, DLH,7.0
1994-1-10, GJT,3.0
1994-1-10, BNA,228.0
1994-1-10, TOL,10.5
1994-1-10, PNS,22.0
1994-1-10, LEX,27.5
1994-1-10, MTJ,0.0
1994-1-10, LSE,0.5
1994-1-10, MSY,217.5
1994-1-10, MKE,71.0
1994-1-10, CDV,13.0
1994-1-10, ITH,8.0
1994-1-10, EVV,5.5
1994-1-10, DSM,56.0
1994-1-10, GEG,38.0
1994-1-10, TLH,19.5
1994-1-10, PSP,23.0
1994-1-10, AVL,10.0
1994-1-10, MFR,8.0
1994-1-10, OTZ,3.0
1994-1-10, PIT,967.5
1994-1-10, MCO,396.5
1994-1-10, SAT,145.5
1994-1-10, SWF,15.0
1994-1-10, WRG,6.5
1994-1-10, FNT,3.0
1994-1-10, ANI,0.0
1994-1-10, SJC,72.0
1994-1-10, CHS,64.5
1994-1-10, DFW,1941.0
1994-1-10, STT,15.5
1994-1-10, PHF,1.0
1994-1-10, ONT,100.5
1994-1-10, DTW,732.0
1994-1-10, HPN,29.0
1994-1-10, CPR,3.5
1994-1-10, GNV,2.0
1994-1-10, IAH,446.5
1994-1-10, SGF,4.5
1994-1-10, TRI,8.5
1994-1-10, TPA,378.5
1994-1-10, SLC,237.5
1994-1-10, PIA,2.0
1994-1-10, MFE,12.5
1994-1-10, MRY,2.5
1994-1-10, AGS,6.0
1994-1-10, AUS,133.5
1994-1-10, CLT,558.5
1994-1-10, FWA,12.0
1994-1-10, AZO,13.5
1994-1-10, BWI,374.5
1994-1-10, IAD,181.5
1994-1-10, ROC,89.0
1994-1-10, JAX,151.0
1994-1-10, PHX,556.0
1994-1-10, OMA,55.5
1994-1-10, ORF,170.0
1994-1-10, KOA,0.0
1994-1-10, SJU,109.5
1994-1-10, HLN,6.5
1994-1-10, RAP,5.0
